paper_id,title
29771283,Adolescents at high risk of obesity show greater striatal response to increased sugar content in milkshakes.
28779478,Elevated Thalamic Response to High-Sugar Milkshake in Ethnic and Racial Minorities.
29497459,Treatment of uveal melanoma: where are we now?
26510496,Multiclassifier combinatorial proteomics of organelle shadows at the example of mitochondria in chromatin data.
29484152,Inter- and intraspecific variation in leaf economic traits in wheat and maize.
29468192,Short-Term Depression of Axonal Spikes at the Mouse Hippocampal Mossy Fibers and Sodium Channel-Dependent Modulation.
28101402,Identification and removal of laser-induced noise in photoacoustic imaging using singular value decomposition.
29492343,Diversity in root growth responses to moisture deficit in young faba bean (Vicia faba L.) plants.
29316612,"Association between Diet-Quality Scores, Adiposity, Total Cholesterol and Markers of Nutritional Status in European Adults: Findings from the Food4Me Study."
29467006,Associations within school-based same-sex friendship networks of children's physical activity and sedentary behaviours: a cross-sectional social network analysis.
29527192,Bacterial Preferences for Specific Soil Particle Size Fractions Revealed by Community Analyses.
29481322,CATaDa reveals global remodelling of chromatin accessibility during stem cell differentiation in vivo.
29447235,The dominance of introspective measures and what this implies: The example of environmental attitude.
28384187,Target localization of 3D versus 4D cone beam computed tomography in lipiodol-guided stereotactic radiotherapy of hepatocellular carcinomas.
28101537,Interventional Photoacoustic Imaging of the Human Placenta with Ultrasonic Tracking for Minimally Invasive Fetal Surgeries.
29487335,Gender bias in clinicians' pathologization of atypical sexuality: a randomized controlled trial with mental health professionals.
18822041,Screening of Nepalese crude drugs traditionally used to treat hyperpigmentation: in vitro tyrosinase inhibition.
28274491,Stereotactic body radiotherapy for oligo-metastatic liver disease - Influence of pre-treatment chemotherapy and histology on local tumor control.
29541509,Gel wax-based tissue-mimicking phantoms for multispectral photoacoustic imaging.
29403018,Physical Limitations of Phosphor layer thickness and concentration for White LEDs.
29468192,Short-Term Depression of Axonal Spikes at the Mouse Hippocampal Mossy Fibers and Sodium Channel-Dependent Modulation.
20619762,Hematopoietic stem cell quiescence promotes error-prone DNA repair and mutagenesis.
29323499,Nanometer Resolution Elemental Mapping in Graphene-Based TEM Liquid Cells.
28244421,Dosimetric Implications of Residual Tracking Errors During Robotic SBRT of Liver Metastases.
29492098,Development of models for classification of action between heat-clearing herbs and blood-activating stasis-resolving herbs based on theory of traditional Chinese medicine.
29187571,"The Brassicaceae Family Displays Divergent, Shoot-Skewed NLR Resistance Gene Expression."
29256562,A fluorescent activatable probe for imaging intracellular Mg2+ .
29503869,TADs are 3D structural units of higher-order chromosome organization in Drosophila.
29487367,Influenza A viruses alter the stability and antiviral contribution of host E3-ubiquitin ligase Mdm2 during the time-course of infection.
29482548,An adaptable chromosome preparation methodology for use in invertebrate research organisms.
29504924,Role of p53/NF-κB functional balance in respiratory syncytial virus-induced inflammation response.
29467700,Development and Preliminary Validation of the Salzburg Emotional Eating Scale.
29215596,RSV Infection in Human Macrophages Promotes CXCL10/IP-10 Expression during Bacterial Co-Infection.
29407526,Measurement of food-related approach-avoidance biases: Larger biases when food stimuli are task relevant.
28613142,Mutations in the fusion protein heptad repeat domains of human metapneumovirus impact on the formation of syncytia.
29458410,Human regulatory proteins associate with non-coding RNAs from the EBV IR1 region.
28986162,Development and preliminary validation of the Salzburg Stress Eating Scale.
28955287,Effects of Chocolate Deprivation on Implicit and Explicit Evaluation of Chocolate in High and Low Trait Chocolate Cravers.
28778812,Interactive and indirect effects of trait impulsivity facets on body mass index.
29491376,PAN-cancer analysis of S-phase enriched lncRNAs identifies oncogenic drivers and biomarkers.
27618934,GeneSCF: a real-time based functional enrichment tool with support for multiple organisms.
29489886,Identification of relevant drugable targets in diffuse large B-cell lymphoma using a genome-wide unbiased CD20 guilt-by association approach.
25817583,Tackling antibiotic resistance: the environmental framework.
29441032,Dissociating Long and Short-term Memory in Three-Month-Old Infants Using the Mismatch Response to Voice Stimuli.
27158277,Obesity-related DNA methylation at imprinted genes in human sperm: Results from the TIEGER study.
29423023,Infliction of proteotoxic stresses by impairment of the unfolded protein response or proteasomal inhibition as a therapeutic strategy for mast cell leukemia.
29489847,"Reproductive period, endogenous estrogen exposure and dementia incidence among women in Latin America and China; A 10/66 population-based cohort study."
16506285,"R-form LPS, the master key to the activation ofTLR4/MD-2-positive cells."
29368221,Successful Treatment of a Keratoacanthoma with Electrochemotherapy: A Case Report.
29409529,The JAK2 pathway is activated in idiopathic pulmonary fibrosis.
29479352,The Effects of Prednisolone Treatment on Cytokine Expression in Patients with Erythema Nodosum Leprosum Reactions.
29379341,"The psycho- and neurotropic profiling of novel 3-(N-R,R'-aminomethyl)-2-methyl-1H-quinolin-4-ones in vivo."
28785039,Alpine bogs of southern Spain show human-induced environmental change superimposed on long-term natural variations.
29456891,Frequency and developmental timing of linear enamel hypoplasia defects in Early Archaic Texan hunter-gatherers.
29361725,"Chondrosarcoma: A Rare Misfortune in Aging Human Cartilage? The Role of Stem and Progenitor Cells in Proliferation, Malignant Degeneration and Therapeutic Resistance."
29304028,High Density Single Nucleotide Polymorphism (SNP) Mapping and Quantitative Trait Loci (QTL) Analysis in a Biparental Spring Triticale Population Localized Major and Minor Effect Fusarium Head Blight Resistance and Associated Traits QTL.
29422070,"Copeptin levels and commonly used laboratory parameters in hospitalised patients with severe hypernatraemia - the ""Co-MED study""."
29472525,Timescales of water accumulation in magmas and implications for short warning times of explosive eruptions.
25432546,Stage-specific reprogramming of gene expression characterizes Lr48-mediated adult plant leaf rust resistance in wheat.
28169042,Nomogram based overall survival prediction in stereotactic body radiotherapy for oligo-metastatic lung disease.
28935260,Insights of Lr28 mediated wheat leaf rust resistance: Transcriptomic approach.
28061768,A matched-pair study comparing whole-brain irradiation alone to radiosurgery or fractionated stereotactic radiotherapy alone in patients irradiated for up to three brain metastases.
27843031,Influence of Institutional Experience and Technological Advances on Outcome of Stereotactic Body Radiation Therapy for Oligometastatic Lung Disease.
29476115,Body temperature measurement in mice during acute illness: implantable temperature transponder versus surface infrared thermometry.
25228409,A multi-step phosphorelay two-component system impacts on tolerance against dehydration stress in common wheat.
27779127,Towards real-time MRI-guided 3D localization of deforming targets for non-invasive cardiac radiosurgery.
22546823,Development of SSR markers and construction of a linkage map in jute.
27588226,Treatment Planning Considerations for Robotic Guided Cardiac Radiosurgery for Atrial Fibrillation.
28689238,Transobturator midurethral sling: What should patients expect after surgery?
27245301,High resolution ion chamber array delivery quality assurance for robotic radiosurgery: Commissioning and validation.
27889830,Urinary retention in female OAB after intravesical Botox injection: who is really at risk?
28696418,Associations between functional polymorphisms and response to biological treatment in Danish patients with psoriasis.
27701762,Impact of intravesical onabotulinumtoxinA on sexual function in women with OAB.
29456896,Factors associated with elevated blood pressure or hypertension in Afro-Caribbean youth: a cross-sectional study.
27237028,"Stereotactic body radiotherapy (SBRT) for medically inoperable lung metastases-A pooled analysis of the German working group ""stereotactic radiotherapy""."
27236333,Clinical results of mean GTV dose optimized robotic guided SBRT for liver metastases.
29447214,High efficiency classification of children with autism spectrum disorder.
27167291,Inverse treatment planning for spinal robotic radiosurgery: an international multi-institutional benchmark trial.
